blockNum,index,txHash,gas,gasPrice,gasTipCap,gasFeeCap,blockAvgGasTip
14579982,353,0x07222127a677da1468a43c0a158b5c1f1cd21520f26dad2d961eaa40f9a25a36,500000,133109535112,2000000000,133109535112,15761081808
14580203,109,0x0ad2f702bc6deddd39b39c90e2a5e6b93ff340ecb1e3ba0596e431fc8acdcb47,500000,61159744968,61159744968,61159744968,16597580696
14580478,84,0x825ae8f2f0129e0cbd2921d40497036718a2bc65edc4497a31cca6f451d7c70e,500000,52109189378,3000000000,52109189378,11458760298
14580711,80,0xa7494a7ecaaedab8d68befd4124099df4e8a19b551e7e72d0eca2dfb3e1bb79a,500000,51256242521,51256242521,51256242521,20883498697
14580723,235,0x35f6723f23d6393cc484886567344baf10ff81311fc58cf52b5475595bcd869d,500000,93568383914,2000000000,93568383914,15813464228
14580980,69,0x044fb34703a1dd2d007396917367d7ad45997ce6415c4c30e5790edcd5108809,500000,39292187802,39292187802,39292187802,13885276138
14581277,241,0x7fb9e50267b4ce2554b6980e041beabe0115604f96f2017d7b6f0e2887669d0b,500000,46358771020,2000000000,46358771020,18603339660
14581527,55,0x36610e39dcaca05428ca0daed8aff51ca133eb280a4b90cceb1babd807a850dd,400000,59987795195,2000000000,59987795195,9032053296
14581810,157,0x3cd67a6714adde7c89d6803b4b3685eee5f8f0a54d5bb6d33e2d10e5edd9dedf,500000,30535389137,30535389137,30535389137,8351811941
14582076,129,0x5221932911cb4d365052ca9ddacceca7cbadf34e83d12518b0d97952e27070d0,500000,29760000000,29760000000,29760000000,16201762967
14582328,109,0x76f8a5a18b8af00d4ccdf8761d319ed51a14ff60268d02e0384e2785f964752d,500000,29556163731,29556163731,29556163731,17265386051
14582350,47,0xd61987f8e5a4500204dd653e79fd775cd688747e255c2e3faff433b130d50791,500000,33623645858,33623645858,33623645858,6040830168
14582571,74,0xa11b0779ed8efa18b9abeb34b412de524fd660052241e486c1e746935980fa12,500000,32178498898,32178498898,32178498898,13220023447
14582861,155,0xc9d4acdb5a6f9952ed00189602a09062e0e84306ad6519036e0bd840e3df6248,500000,33074685468,33074685468,33074685468,17276935212
14582903,44,0x4f0faa499a8fab8a43891ff2a9125ada642e6444070fcc2268edfdc6a4b1fe9a,500000,28161453274,28161453274,28161453274,20136997924
14583134,122,0x9ca28e3e0851bd66bd535bcba776542836507ea8ebfe16744a63df16b3dfa3bc,500000,28680159068,28680159068,28680159068,22198961074
14583139,55,0x62a0bcf82bcb040cff00da2f5710bedf8b8759a9272675a6921d7aa5c486ced1,500000,45724804496,2500000000,45724804496,16522051449
14583171,224,0x800f2f1bba9059d1b455e4579584360cbcf97ade14b8f405e2e7c0b161680006,500000,27000000000,27000000000,27000000000,19566586572
14583395,628,0x754ad63a961fde2f77ff37df33b9f7cff2282559bc250acb3f5ef608e438eca9,500000,39553661936,2000000000,39553661936,18806795783
14583646,43,0x1518202033a1a1095ae6aed6cd23331964d1f5d6fa2c71a84bc3b5ea1c1b8182,500000,56293378687,56293378687,56293378687,10637157483
14583666,70,0x64c67b86ac7a330d6a4f28d9e4d0b0a39728f48b5d1cf47eacc243ea497c5611,500000,53839657710,53839657710,53839657710,24334582936
14583878,50,0x9d47e279da29caa7b41fcf5b72c9bfcdffed108b28048cd4468d4eca2c583916,500000,75013996110,75013996110,75013996110,33011714279
14583917,39,0x956c9724141b5e91db4f3187b62f6d1df95de9630dabf1833c2e01fb90ef7fba,500000,88231259105,88231259105,88231259105,42508681091
14584212,43,0x5a0b1b8df32d373a5ce63c8ae8d5f9392503870aa71ce29d37fad66798490a58,500000,114388772339,2000000000,114388772339,31747802862
14584425,302,0x70d985e6d06131960dfd336fafa576047bcb736b9a15cf6eeacd3602e576fbbd,500000,87014954954,2000000000,87014954954,20097034105
14584490,802,0x5693104e492e5a5436e47af82dd040058de39c77b9842fe3955e0218d4dbc728,400000,92648054447,1500000000,92648054447,24964639039
14584741,20,0x5c4da3d822b542bcfd21c9cb0d9e4a39b84dbceaabaa37bca9a6cf08776a618d,500000,70951465089,70951465089,70951465089,29839068770
14584954,39,0xc1aca3d33e2857bf7d8f1b7c963cfe03a182a1b65b82df14973c26284e1a0439,500000,57625795553,57625795553,57625795553,22061605419
14585031,80,0xcb6686ecb87072b4fa83bc0e8bc4ebfb1167efbe63b787b4d80b959b632ce747,500000,73538521348,73538521348,73538521348,26814978947
14585277,472,0x983c5198f5669ff76664e1f5489d7868d31fda46929df27062af3d9fb19f9447,500000,136222094544,2000000000,136222094544,40157759939
14585288,93,0x022ce65ac445c508d4dda7b12259f719a888b4d2ff838d1871af66bc4a98d13b,500000,141116046705,2000000000,141116046705,30630055784
14585541,585,0x9082e68bce312504c668fca15a86471061ba925157befab3c6b8009ad3da17c7,500000,63322331296,2000000000,63322331296,24336102905
14585812,184,0x907b692625eb64c74c974e9b84a21b76aaa7c4190e8ab2a228c441460c71d04a,500000,50526966777,50526966777,50526966777,46029217284
14585815,62,0x9dd79f032f3590deeaaa7508f64767c2d6ca77d66b78d1425603c2b5128371ef,500000,69440078491,2500000000,69440078491,13786132205
14586084,20,0xc362b612749d52aed9f5e566d94591ebe8856f3a3eb3cf599dca9134e1b07f50,500000,47223229843,47223229843,47223229843,11677923009
14586349,4,0xf5619daa4ac86a0ccc79793a5c4d873c83c4ec9736b93ac8704e6d8893f5f197,500000,68107858089,68107858089,68107858089,14147542368
14586354,101,0x8b59fdcb1b29312276926ec818a28b706e156015589bbb47821942a7f790fc4e,500000,114787568677,2000000000,114787568677,15631533545
14586607,78,0xa92ed2a731e91658563f70b3eff8cff452c5199d9e57bffeb59ce075acc70fe8,500000,38204682061,38204682061,38204682061,18213424431
14586865,42,0x93f0a1fa1235c6039675ab4366d154a25165bf7c6c052ea9b731f0e7101a66d6,500000,41540485245,41540485245,41540485245,9698846865
14587149,339,0x9b22d308f61b9b5c47c3eaaf88488933bca3951dd6346536148db229a8575783,500000,29294048019,29294048019,29294048019,10290428767
14587402,102,0x4bcc61d99f2ef1a45709e7ff7bcf983fa24eca49acb73a32a16e4e1b4ff84435,500000,29984556040,29984556040,29984556040,12308984220
14587587,39,0xb308806cfdd2d66e8bba3b4e39cb23ae8cae766f9a9f55df10589ea12b7417be,500000,33903005556,33903005556,33903005556,8822218147
14587696,60,0x6ea756fd816877779461c1effeb65680d59d1927a1d5258e00484364af8a3d89,500000,33110364068,33110364068,33110364068,14216362583
14587970,52,0xe5425c9e1b537ea0d781c9e9c101585b614188557c1571c15b161db1ce167adc,500000,34818149977,34818149977,34818149977,10978059251
14588003,32,0xa0758d8c8c108374b5fd1f1a15d3ac7aea1768bb10580a9d389beeb87893fdc0,500000,35719036543,35719036543,35719036543,6609770182
14588210,450,0x368194d9151fdc400552dd9a04c972643fb3e516f0e5239e9efc7955fae834f3,500000,29350639363,29350639363,29350639363,8637539029
14588213,297,0x2872ab6b020f95e7e9205df0fd74f3b232ce7ee72a3880199e23cb2fc9db5f44,500000,32122329108,32122329108,32122329108,14539759121
14588429,69,0xb3aff59a184b3126735e7ae686068e3d1489bfe60c191c13fc7f361d308107ec,500000,42027738963,42027738963,42027738963,8299412147
14588471,56,0x56e11752ebdde408123896346c78b7e97a8aad1b13dfaf34a66c163049c32052,500000,73928340507,2500000000,73928340507,10885325101
14588702,244,0x8bb7e0cb87a2a117f108e391f6fb12aea05984c95393e988a16d5eba90a80c6b,500000,35725638229,35725638229,35725638229,7701949726
14588712,59,0x4a383f6a7eb5f41f7af8ed7096fe1c91a23bb856075f4915dcf8de3f4c19cfb0,500000,35431771775,35431771775,35431771775,10279338945
14588743,190,0xeb170a97c549a95ae55069795771441bc13bfe51b886241c58ecd4a65c230e42,500000,70379319036,2237349725,70379319036,16487612549
14588782,62,0x2ea1fd8f2e3dd2339ea52d040a3223377ec33bfe186f9c5088ef8760d166efb7,500000,29125199872,29125199872,29125199872,10116551461
14588884,46,0x9c8f83d34abcd34f8adc001b7e962f60e8b946d252cd767e0c83e0da75b404d8,500000,51877425177,2000000000,51877425177,9279259737
14588977,63,0x877c8623b2c5b1165da3026b0ef53f67b4672511fc9e17f6a6e17d3f7f7f6182,500000,28510769001,28510769001,28510769001,12542135559
14589252,72,0x1319bcee1d34b60824487c7ef7bbc00e31f8faf3e6b66552b04d8d7a388ad4a9,500000,31406783367,31406783367,31406783367,6353049306
14589521,35,0x25b3de605f4d0ed07135b7b9e7f63fb27b1c55d3285298a0b066edc4b96c26fc,500000,31556559120,31556559120,31556559120,10266324631
14589795,47,0x8a39e7c8303cd8b9572bdd3a059cfa30685651e6c8de3ec4a2ab3b1dc455561b,500000,29039323724,29039323724,29039323724,12600820460
14590064,211,0x67bccf486efac3c130e2a136185a883395af58e597a10b19fe5b92e3f4e91952,500000,111775688850,2000000000,111775688850,16193094122
14590344,39,0x55b1888faf973b1956e53d0286f8308f9ea756303b09d58f668ef823ff321a1f,500000,47892288903,47892288903,47892288903,12249962298
14590576,258,0xb98c99966036b16d0e92f71dcebe04a181cb04c2a8b6f47f7ffe0c08630985a4,500000,62518593923,2500000000,62518593923,52826570987
14590612,128,0xe426b37ffaff92c22ffc46de53fdff4a73df64e052e43a9febaf4af75c95c649,500000,34983431190,34983431190,34983431190,40951052921
14590667,109,0x59149f165825e33282c4f7e692785968d5b20b0d6655b2c4a04dc51ba2b28a18,500000,61193240633,61193240633,61193240633,24965197254
14590853,318,0x9547d6321078ceae84dcc5344b5473057a67ac195ce26bfa888fbff6eafdaf36,500000,99290081491,2000000000,99290081491,43892422846
14590942,22,0xc5d3ca83e96cb818b4a5bc6431077443221fdeb68b67cffc33873dcfe4304c2b,500000,84827511482,2000000000,84827511482,47257493950
14591131,112,0xf8f823969fba875293ff7380fb93e19c9aa8a78fbaaf1b69685b2d2ee5392cb7,500000,59418948834,59418948834,59418948834,11313857946
14591415,355,0x818ad016545ef355e8ab957aa99ced91987a5b2de6209c2129c9608db7919bff,500000,62914523995,1500000000,62914523995,5386696159
14591725,12,0x30b48bc0cd805b299e712ba11591bde7ccb4866c047aed2aedb56080bcc9c4fd,500000,51882250887,51882250887,51882250887,6052369441
14591728,432,0x908d9278c3c15bc17aab884f26fd131d915132d4b09f376baff8fb1abbc48744,500000,32089728695,32089728695,32089728695,4089126539
14591962,98,0xc1a45ac5e040d0d497fe33a92f3a0b7e4f8113cd9c39eb4740d14278ae16b700,500000,64440782372,64440782372,64440782372,30997508389
14592228,51,0x7667e8b73a04d13c7f3cfa413ff69cdd2f1b9ff7e0bd3d5f49ed889ec1992e84,500000,206973833260,2000000000,206973833260,26195464478
14592480,75,0xd9870c3d2461475ff2dab3ea73f4d5234a2fc52041ffe16be08fc8c29087f7c2,500000,93592828405,2500000000,93592828405,8592175140
14592758,119,0xa66424e25c3c1ec4346c31dba92947cceac7466c7ee391589a932201eb19353f,500000,67093840302,2000000000,67093840302,8258439511
14593026,45,0x3a35f2d8ce6917b3a034c1d65992bc3f5dbdaf5d040673538d38c488d156827c,500000,35598798656,35598798656,35598798656,9372870888
14593279,269,0xc45cfd63ae87ff16f1f518cb100a74b0e75fff18b2755733d745b5836847a79e,500000,27693563537,27693563537,27693563537,12347967860
14593548,182,0x30bd73c4dac3a2af17d4189d6f721bdda55e44c305e1aea111cc12b48a7c115f,500000,28866816803,28866816803,28866816803,15902510158
14593819,133,0xcec8b4890db53331438254124933b400ead83183f2f55409c2f0432eecbe7f27,500000,33105584907,2000000000,33105584907,6710809604
14594083,58,0x2febd336dcbfaf144b7f305e2648603633ad71a7d14d1004ab644c76cc4b287a,500000,36233870952,36233870952,36233870952,10091783520
14594084,114,0xf9f2c559686e771dc8c4e5ebba9136c04ee304cc370bb9840da9f0b8174c878d,500000,37710067284,37710067284,37710067284,6812573973
14594325,97,0xb1b6a61bd14fa6a19d38b2550b94da95ffc1671d532095e4fc1d135e09974657,500000,42198368884,42198368884,42198368884,10979724095
14594573,608,0xcfa64823e4f5581c88d9cf086e6475afae2bd37edd18fb7fde674090f2ff004e,500000,79019203527,2000000000,79019203527,14105175011
14594848,576,0x4521bc16dfeaf69e17a4261cea672c0095ceaa0075254cbce54e40bebb8d8600,500000,22463211645,22463211645,22463211645,10158563551
14595116,54,0x2ccedc97e7815676ecd4caa3acee2bab14157e732b7eedf9b2dbaecbc41909bd,500000,29434639132,29434639132,29434639132,8438682944
14595141,438,0x4b81396c7711e81bcf1ae1ab34170fc5ac5a259891ff4ad834a47a0922693ed9,500000,53011552350,1737257890,53011552350,12394327891
14595407,259,0x31997cac32be13204dda8e524898bce289b7c1757050027ce8a24ac30b9c08ca,500000,29969848624,2000000000,29969848624,7161694327
14595650,192,0x6f8834e6c8d2b69eba8e2c585a8c5735369fb7b00ab988ceb4241c91cd132a65,500000,41251006901,2000000000,41251006901,3270288852
14595914,189,0xe900a984f5758811b5256a0faa0737ff870b00af1d2bfd28467fae33c77520fb,500000,38768070874,1500000000,38768070874,6103040042
14596197,34,0xa7db4912a618906eca77f187253d29a0f5ab5ec9cabf898f2a05a853951fee0d,500000,24651428043,24651428043,24651428043,9866057194
14596445,6,0x800c5fa2c5a9806fb2c8e8b7b954ef309e3cb7f06527eef097bacb4f2241aa30,500000,34114435494,2000000000,34114435494,1418872836
14596732,23,0x3d14ceb8e5211cf420f6e1499588474080bc6f8b9b5c937d69b7195e40f08135,500000,34886069079,34886069079,34886069079,11498828273
14596982,24,0x3d83adb8aba0e461b08c943ab719d7ef59fa33ae9d2d76f2d7f1e3796751983d,500000,43711733657,43711733657,43711733657,11639322012
14597074,10,0x891cc8847e07f960077dbbe9da7dd462549d29dd2125072c44a91f68a124bde5,500000,40015707284,40015707284,40015707284,94944763176
14597267,44,0x4f7dc385a465ea86fe55f4df0213e24b98fc05d497b193b3216f990c3159e12b,500000,38403991180,38403991180,38403991180,8854506074
14597561,18,0xa0dd0052852acafdcda6ed820295de68dd59b4a182c9006c3fd3dd1e75a34c78,500000,81989470957,2000000000,81989470957,15709574321
14597578,80,0xa85b57fb858ce2419def0cbf31c308993007d8bdf970d603a209e497d7d774f7,500000,68942147820,68942147820,68942147820,14031829349
14597833,5,0xa336bceadee3596e399cfb38f1fb8b46911915b80b306d150fcee9e4df2bd3d7,500000,34000000000,34000000000,34000000000,10589741206
14598108,37,0x4d0aa9abab696ef9aa8ef0ce42f089a0c56fdc873df0010dca871946f2a98e5e,500000,60642446151,60642446151,60642446151,10413045946
14598111,103,0x31c45ad5c9035ba68b1156333fbd360263e9b243ee27fdf51a0d4a7c9cfd91cb,500000,67684136934,2000000000,67684136934,118568299501
14598388,366,0x7af2942d4a7dffa94a88f44fd4a24bf887f16ee781256cc3e4376ac955efddc8,500000,33993716725,2000000000,33993716725,7548889094
14598658,56,0x03924b4fe03325cd64a88133b84254058b95a985f76350245e5e589cd2221c11,500000,28527379420,28527379420,28527379420,13781828161
14598890,507,0x500ebb0f592ef3e2fee30781fb15f64886b689689abe2004cc61d9968c0d8c51,500000,26081344255,26081344255,26081344255,6554234792
14598918,32,0x434a491bd6cb91eaa8e7e7391934d91a2bfcfd109a07369b85006b10345d97bd,500000,47315583323,47315583323,47315583323,11416246139
14599140,164,0xa4f91df90fe05dee533777590cfae7a0c7b57726408728d68a9af1b1db7609bb,500000,21460845733,21460845733,21460845733,8634468155
14599433,88,0xb41b4734a930256ae9c8f3a68931a95b1987067c207876168a66b2708041042d,500000,18178296132,18178296132,18178296132,9981029462
14599731,116,0xfdda3633832248ac79bc22f0dd64705414b2e10c6be5b98023748e1deeeca767,500000,41102886866,2000000000,41102886866,5386630118
14600004,17,0xce0e5b540f0a5bf672df80316d46c6a5a6258e5fb1e65e523ebd13a7d144410a,500000,27161904738,2500000000,27161904738,4430152126
14600181,112,0x34bea4c7e29d136be54f16399cf0d913f830605d1e3d740777ee2c9db870d360,500000,26332286695,26332286695,26332286695,9402848758
14600281,19,0xb55edb6178af4866ca8dbae6ec2597672df8b8fa8d9c2049e5e9328c353880f1,500000,21420484354,21420484354,21420484354,7444385451
14600540,63,0x19c6ec0df4745a42a789f607794f2866bb5156bd7cdb01db2c6303a97eb7ac59,500000,28709482243,2000000000,28709482243,6272938289
14600818,34,0x1ad01af2dc7259895848111a78df57b9fddba741f2962e670e2a10ee7d4d7f9c,500000,17591532915,17591532915,17591532915,2991553930
14601092,294,0x263d0ae1d6ecbc450cd99a0d008a4413b6091df82134a91ceba904cb2b044ab5,500000,26941940587,2000000000,26941940587,8575331279
14601326,52,0x7e896b6c30fcdf6e7c5b31e227d81a24ef7572735669f7abd43c40cfb5834ce4,500000,56041282408,2500000000,56041282408,7152066709
14601594,34,0x0b3c57afd3daded5dd1430004a87ebdf9b7403aaec4fdde7c07f3e5871daa298,500000,21263032823,21263032823,21263032823,7150079137
14601621,163,0xd21cb689afc360a1f1d8cd55cd02553a2ebcfab2c44679e34df9fbe78e977db5,500000,30242326074,1500000000,30242326074,6912202479
14601829,106,0xbf70c15675937cc1916a4041ae0c27925ca14d9f7da358554a1f44aeea38e110,500000,41961924385,1569725363,41961924385,8648776338
14602109,64,0x3a6735776106aadb538c29c23946292b7bbc109df05c8438338248f4aed1f02d,500000,52872129845,2000000000,52872129845,3723167800
14602374,78,0x4f844a411cd096ef0e43ae1afff4c9dd81d9e256175610a3ff368422a0c8df83,500000,16904848621,16904848621,16904848621,6276758263
14602418,112,0xf3a9cc918c57ccca5d5a9bbbabf9a06b0562c218a4db008867c22d2fd9f3e934,500000,15556443415,15556443415,15556443415,5612191713
14602665,523,0x1ce52a3868bb971f6669ed7f960cdacb210fafcd63fa60a6dc5d6ca5edcee727,500000,16052113694,16052113694,16052113694,6309892068
14602934,88,0x041c6df9e642fe250d6a9b00f27c01157a9f01094c71d57e9563d04ddab4b0d0,500000,33500256982,33500256982,33500256982,10168807549
14603144,317,0xba500c2a71f418db4a22c285b038f47a03946ffadf3fd718553b28b5e1c7a97d,500000,38758123417,2000000000,38758123417,14437345261
14603202,64,0xd264ca60784d5433844d702c1d86c3f93a80ff49a1c91e32780eef446fff0a3d,500000,44209946121,1500000000,44209946121,2100909666
14603208,26,0x54d4aa2027c3e225680c17401d5be612cc001da7ad900434d3ee7c51e44de2ef,500000,35612344244,35612344244,35612344244,16790224830
14603453,22,0xb38c9643b79c9e61fd96d411be619cfe37f2d86f6798fc0ac3fb120ceb6e9e00,500000,27000000000,27000000000,27000000000,10359144738
14603687,56,0xfebcbb469c9fdc7433d73c9c57426e0dc067e87799feef85ae69ea1120932270,500000,69299024960,2000000000,69299024960,8881950046
14603945,113,0x78addb081c47cde180e70f726855f54f9a70f9b3ce17d1891249ddc371b2fad5,500000,34580584618,34580584618,34580584618,12567589915
14604217,82,0x1882b147fd62defd3d1cee2d022494ab110d3eb6eb412dd49a0585efe1c2eb0a,500000,25455058833,25455058833,25455058833,9102482181
14604280,14,0x522c23c420a181c1578297167b52b8aabc613617a58da52f6245884373856057,500000,54177265463,54177265463,54177265463,13386306484
14604493,3,0xb1221f3367e1c5109580dbc2e1dc99636699f6bb7659a472261aae953ac2d96d,500000,56576067945,56576067945,56576067945,8306637025
14604735,2,0x2fd4f7dfa045399ffd448308e5738e06b5c53442d1bc85c070e0dc38d30dceea,500000,23800709111,23800709111,23800709111,4691439891
14604763,48,0x83034767388b8b8ef5cd4f75eedb5b69383851b27de8deaaebbdf3490bd91505,500000,25500993322,25500993322,25500993322,11850242026
14605026,101,0xf7f617bc447b9c4533530f76c53348bde1eec5fb9bc0bff9f3c0c8378fa76a00,500000,42160526803,2000000000,42160526803,3765084304
14605283,40,0x8550297a230500d0fd165c0b3838f4e32e8aed1192cefe91d8ff0e5df9eb8db0,500000,45676235292,2000000000,45676235292,4981600772
14605377,32,0xe55930108bbfcabb8a1dec8fd0cb21662bff51457745b98324dfae8780cac91b,500000,22018174524,22018174524,22018174524,6395568298
14605536,450,0x7036b1047f2ef1d9f9f3cd31bae130079918d8d923760e639a84bf19403ed788,500000,17000000000,17000000000,17000000000,17051211996
14605565,5,0xc6d111353e3e6eea5da21dc9d82be55455fab15557b9469aa81b9bd4e1982298,500000,25866816468,25866816468,25866816468,3819262811
14605618,40,0xf2a253062a9e67efada3faed1720890ed6b52a0fb04e5ffbf1907926b08eabb4,500000,22410854093,22410854093,22410854093,3284123629
14605726,92,0x5c4cd5d48c2832159e3a2b006c5d6d00b25fafa72b749990ed23962a1d412ecd,500000,20826239704,20826239704,20826239704,8172201588
14605761,396,0x285688d66fccf0bb608a5a142f20482ae90d8a1b0495cc60e7b6d4ce5acd8322,500000,29629204755,29629204755,29629204755,12597658010
14605865,86,0x3be7b582bf8139980367ba9287bb166c9e527f332b44843f74d6f2157d2cd3b5,500000,22895057786,22895057786,22895057786,8971766603
14606100,72,0x9dfcf5be67ef8edc81cb194a5969be18e3876d67e60bb42985703ad5ddadcf88,500000,42164760243,42164760243,42164760243,22521493773
14606364,9,0x48a432c6fa7bbb4810b084cb261c1103b315502b61cb1945ac2bff217be6d286,500000,24585077242,24585077242,24585077242,5602239376
14606633,196,0x3a53fa56392f10f259b4009fd11e837b4bf5a8fa9a077638d51a15baf7962f9a,400000,40657980104,2000000000,40657980104,7299891448
14606637,126,0x7d38e4d34ef08e0f18adebcb3ef8315cf51501b7a237e4b4e71197dea015737a,500000,66153457289,2000000000,66153457289,13922355534
14606891,91,0x39122cd7b9def40224020694c04d1c6b318e3dbc4073f24171208d11984b5e52,500000,89485278077,2500000000,89485278077,10890596032
14606991,170,0x68d045f83712b1552a899b02d57fb7020a7d71d059a2dc5d4cfa4794d5e0a42e,500000,57381992746,2500000000,57381992746,11356808931
14606995,2,0x9bb493013f82bf0a56f0d37806ad90d6ce58aaeeb455a0eacea45777d95ff5cb,500000,40649773055,2500000000,40649773055,19976289088
14607013,190,0xc7d9578d0e13471924bd84111bf5a2e747a50786f38ba04e35ca519f8fc53563,500000,170610267781,2500000000,170610267781,11328214548
14607022,32,0x4d2ca7eb773697c40552ccf97fb2cef0991f2e0421954bcaeaafc35f5101b2a9,500000,60101909358,2000000000,60101909358,14457122269
14607033,396,0x311f073e1dc5e402d584f5187669fd76d4a4eee1a8f5e3113cc943bce64dcebc,500000,163770344194,2500000000,163770344194,29613244875
14607171,52,0x21c26c515bf8e9b05222ffe24676e1c45ca3f66bd2c8f5ad928e3a78145b3059,500000,74157002988,74157002988,74157002988,16750952480
14607182,50,0xb9a2d05a1e15828c44e8e5572d99c2756418c49ca4c93b2483e565f1408509ec,500000,74900164420,74900164420,74900164420,20743028792
14607416,90,0x40de1af6f9e20253026f13ad25afde87c4e684606b84686bf861f23d0a731d51,500000,28901493823,28901493823,28901493823,6870439873
14607704,216,0x4dc8981d366d1fac8f3a978a991df257aee961e3014d4236d46d9ea0027ad9b2,500000,25126705318,25126705318,25126705318,6594116415
14607945,2,0xe647e8ae379ba181c5a7bb8fc933402bf533f750d33e2c1654707b6708fa9639,500000,18588803257,18588803257,18588803257,10718072725
14607977,15,0x333e4a5e121d859bd64c8927de797e7b0b01d3943ff797dbdbe2a25d7a36c7fd,500000,24822598916,24822598916,24822598916,14789081438
14607997,497,0x9b64f23f72da8425526357bfa21a00e885d7a58ec102c9f79e80f6e9203023cf,500000,23096522981,23096522981,23096522981,8098784564
14608254,164,0x4ca57f03f475f5b09e4878ee9a3ff5d10800a088017f105f3aea2ad5bbc41978,500000,28954986662,2000000000,28954986662,5586047987
14608510,62,0x0d92d9950387784be28c36a57819d452f5d26adc0cb44b91b0badb5600265805,500000,22904637859,22904637859,22904637859,6861682568
14608647,69,0xb70b787825d7cc503a8953aa9baca97f8c685697f48306ac988aca119f1637e2,500000,27253974975,27253974975,27253974975,13228654707
14608775,433,0xb1dd8a62418dd46161d580221447f06f91bea5ff4c485e7757e8ae94030665b1,500000,19252438066,19252438066,19252438066,5328833803
14609049,129,0xb98064db459bfce55154b4a3b24612bd465850d0d141eebeadc771e978d5744b,500000,23710051279,23710051279,23710051279,9917937933
14609103,45,0xd79a0f0f4d0302a9b37fcf26e283fd3eab24333b8ff1df9f83471ecbabf7be85,500000,27298502129,27298502129,27298502129,10911164043
14609107,118,0xb74782c3bcfaa948c005ecbd7423eba07d3c6547d0a7b7e621718a3789233164,500000,60101909358,2000000000,60101909358,13794326722
14609149,20,0x4d2f907dfc4c5448ccc9b8e45c506f51a1d1730c4cd440de4b2ec7222b6d96f0,500000,41660802835,41660802835,41660802835,10722996901
14609290,86,0x24f03edd133d005b34f4592586315777ba05d94a078790373302c15742031ba7,500000,28296991017,28296991017,28296991017,15181479859
14609304,12,0xd13a0e3cf36e04fb231eec212301e404616ec3b449f5a533b2c5e29f3db1fee6,500000,29640455166,29640455166,29640455166,11332705170
14609564,198,0x4730c073d137147e7b58b4b359b3ff7f315e92b2b9e8683d23e27eaaf43d46d7,500000,30880799954,30880799954,30880799954,12332790950
14609835,271,0xd0d7f8433d73fce8bd82bf69283c112a6af378c9e745c0a978cb0f58242bde0a,500000,53016959210,2000000000,53016959210,12336352315
14610021,229,0x7e0ef6c20c2a36642846cc46bfa42563b02c6aa4db12e86b17f9775e62a0be11,500000,115854525025,2000000000,115854525025,27369490356
